"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.651989844E1,-7.015916109E-1,-6.628242731E-1,-2.016730785E0,2.235792894E0
1.652789405E1,-7.710193396E-1,-6.608965397E-1,-1.996456623E0,2.239887074E0
1.653588965E1,-8.324508667E-1,-6.523528099E-1,-1.879069805E0,2.156256471E0
1.654382422E1,-8.964154720E-1,-6.984795332E-1,-1.640831470E0,1.995936440E0
1.655178931E1,-9.584624171E-1,-7.401186228E-1,-1.331835747E0,1.800058954E0
1.655972388E1,-9.322525263E-1,-8.471066952E-1,-1.054925919E0,1.643031716E0
1.656771949E1,-8.318231106E-1,-1.004891157E0,-7.885942459E-1,1.524341435E0
1.657571509E1,-7.669980526E-1,-1.177237391E0,-4.969863892E-1,1.490358802E0
1.658368018E1,-7.066893578E-1,-1.343995690E0,-1.132640839E-1,1.522682835E0
1.659164527E1,-6.485054493E-1,-1.498757124E0,4.035034180E-1,1.682155535E0
1.659957984E1,-6.039236784E-1,-1.594590187E0,9.817419052E-1,1.967551484E0
1.660757544E1,-5.176079273E-1,-1.619819403E0,1.577193260E0,2.319325644E0
1.661554053E1,-4.078972042E-1,-1.602430582E0,1.975225449E0,2.575981264E0
1.662356666E1,-3.624385595E-1,-1.515322447E0,2.054791451E0,2.578707376E0
1.663156226E1,-2.844111919E-1,-1.378252268E0,1.833096504E0,2.310998017E0
1.663955787E1,-1.635547876E-1,-1.186530471E0,1.324435234E0,1.785702499E0
1.664755347E1,-7.413192093E-2,-9.683054686E-1,5.568828583E-1,1.119477351E0
1.665554908E1,-6.759279966E-2,-7.704666853E-1,-2.345848083E-1,8.082188639E-1
1.666354468E1,-5.898250639E-2,-6.263370514E-1,-7.839746475E-1,1.005183210E0
1.667157080E1,-6.855931878E-2,-4.683197737E-1,-1.198171616E0,1.288269774E0
1.667956641E1,-1.040100455E-1,-3.636438847E-1,-1.466081619E0,1.514083973E0
1.668756202E1,-1.473380029E-1,-2.487078905E-1,-1.624095440E0,1.649621199E0
1.669555762E1,-2.362116575E-1,-1.781306267E-1,-1.632046700E0,1.658644898E0
1.670355323E1,-3.113510907E-1,-1.911098957E-1,-1.489720345E0,1.533860880E0
1.671154883E1,-2.983662784E-1,-2.286986113E-1,-1.263956070E0,1.318677534E0
1.671954444E1,-3.067843318E-1,-2.515109777E-1,-1.106868744E0,1.175811556E0
1.672754004E1,-3.379089832E-1,-2.251747847E-1,-1.073349953E0,1.147591515E0
1.673553565E1,-4.295585752E-1,-1.516702175E-1,-1.105916023E0,1.196066334E0
1.674350074E1,-5.170572400E-1,-9.326243401E-2,-1.176673889E0,1.288645612E0
1.675146582E1,-5.910675526E-1,-3.766083717E-2,-1.297658920E0,1.426428359E0
1.675943091E1,-5.664917231E-1,1.386713982E-2,-1.411618233E0,1.521108545E0
1.676742652E1,-5.230320096E-1,2.216625214E-2,-1.430275917E0,1.523070263E0
1.677545264E1,-4.760628939E-1,5.432009697E-2,-1.348822594E0,1.431401041E0
1.678344825E1,-4.764131904E-1,5.053687096E-2,-1.133732796E0,1.230801997E0
1.679144385E1,-4.960623980E-1,4.826283455E-2,-8.614158630E-1,9.952107782E-1
1.679940894E1,-5.394598842E-1,3.621959686E-2,-5.363082886E-1,7.615480328E-1
1.680740454E1,-5.598726273E-1,-1.238107681E-2,-3.252563477E-1,6.476128021E-1
1.681536963E1,-5.747891665E-1,-6.766533852E-2,-2.185516357E-1,6.186485282E-1
1.682336524E1,-5.811779499E-1,-9.846806526E-2,-1.997728348E-1,6.223929264E-1
1.683136084E1,-5.664225817E-1,-1.140718460E-1,-2.428827286E-1,6.267686550E-1
1.683935645E1,-5.780639052E-1,-9.889709949E-2,-3.072166443E-1,6.620578384E-1
1.684735206E1,-5.662346482E-1,-7.162284851E-2,-3.328857422E-1,6.607302223E-1
1.685534766E1,-5.976220369E-1,-3.099513054E-2,-3.596944809E-1,6.982069297E-1
1.686331275E1,-6.004415154E-1,-3.763711452E-2,-3.507080078E-1,6.963782540E-1
1.687127784E1,-6.034423113E-1,-3.163504601E-2,-2.987527847E-1,6.740894789E-1
1.687924292E1,-6.211431623E-1,-8.230805397E-3,-2.229681015E-1,6.600010216E-1
1.688723853E1,-6.082190871E-1,2.929651737E-2,-1.016178131E-1,6.173450606E-1
1.689523414E1,-6.128299832E-1,7.491171360E-2,-5.415248871E-2,6.197619262E-1
1.690326026E1,-6.232877970E-1,1.188555956E-1,-6.855869293E-2,6.382120532E-1
1.691125586E1,-6.329301596E-1,1.707540751E-1,-1.328773499E-1,6.688900740E-1
1.691925147E1,-6.205643415E-1,1.712313890E-1,-2.017135620E-1,6.746174113E-1
1.692724708E1,-6.081842184E-1,1.330463886E-1,-2.369279861E-1,6.661263061E-1
1.693524268E1,-5.746984482E-1,9.306454659E-2,-2.075986862E-1,6.180910375E-1
1.694317725E1,-5.360769033E-1,1.114716530E-1,-1.664934158E-1,5.722975041E-1
1.695114234E1,-4.970487952E-1,9.902048111E-2,3.973960876E-2,5.083717115E-1
1.695910743E1,-4.091148376E-1,7.509982586E-2,1.213598251E-1,4.332933664E-1
1.696710303E1,-4.591228366E-1,1.385726929E-1,3.372821808E-1,5.863066090E-1
1.697509864E1,-4.977877736E-1,7.834839821E-2,3.859357834E-1,6.347263725E-1
1.698306372E1,-5.621269941E-1,2.426242828E-2,4.922351837E-1,7.475766844E-1
1.699105933E1,-5.760329366E-1,-4.913020134E-2,4.309825897E-1,7.210920283E-1
1.699908545E1,-4.962161183E-1,-7.154607773E-2,3.576326370E-1,6.158330784E-1
1.700708106E1,-4.492466450E-1,-9.957623482E-2,3.773546219E-1,5.950919973E-1
1.701507666E1,-3.964906633E-1,-1.471570730E-1,4.110622406E-1,5.897730206E-1
1.702304175E1,-3.247733116E-1,-1.923409700E-1,4.825839996E-1,6.126663606E-1
1.703103736E1,-2.829968333E-1,-1.878765821E-1,5.896301270E-1,6.804766744E-1
1.703903296E1,-2.498207092E-1,-5.643236637E-2,6.439542770E-1,6.930166734E-1
1.704699805E1,-1.262490153E-1,2.546916008E-1,4.855813980E-1,5.626685698E-1
1.705496314E1,5.251795053E-3,5.345866680E-1,1.887416840E-1,5.669514179E-1
1.706298926E1,1.290344894E-1,6.294007301E-1,-1.712417603E-2,6.427195469E-1
1.707098487E1,2.792769074E-1,5.062520504E-1,-2.116203308E-1,6.156865225E-1
1.707898047E1,4.458794594E-1,2.603867054E-1,-1.657772064E-1,5.423023242E-1
1.708697608E1,5.787814260E-1,-6.152856350E-2,3.136539459E-1,6.611750910E-1
1.709494117E1,5.916025639E-1,-4.074389935E-1,1.145537376E0,1.352130174E0
1.710290625E1,4.627028704E-1,-6.459898949E-1,1.914433479E0,2.072788565E0
1.711090186E1,8.822379261E-2,-7.386144400E-1,2.250147820E0,2.369915597E0
1.711892798E1,-7.259175181E-3,-1.017363071E0,2.886085510E0,3.060158474E0
1.712689307E1,-1.432606876E-1,-1.260596037E0,3.439805031E0,3.666317586E0
1.713488868E1,-5.681449920E-2,-1.429630041E0,3.600422859E0,3.874288929E0
1.714291480E1,1.151259691E-1,-1.424121618E0,3.181180954E0,3.487303921E0
1.715091040E1,1.080396622E-1,-1.322385788E0,2.450076103E0,2.786260873E0
1.715887549E1,3.243899345E-2,-1.124936342E0,1.593494415E0,1.950835337E0
1.716687110E1,-8.828976750E-2,-8.851546049E-1,8.457603455E-1,1.227438112E0
1.717483619E1,-1.706018448E-1,-7.077205181E-1,2.398157120E-1,7.664756336E-1
1.718280127E1,-7.261186838E-4,-6.013164520E-1,-1.430873871E-1,6.181067894E-1
1.719079688E1,-1.621763408E-2,-5.909017324E-1,-6.886720657E-1,9.075775907E-1
1.719882300E1,1.692607254E-2,-6.202431917E-1,-1.033741951E0,1.205657717E0
1.720678809E1,5.985694379E-2,-7.131364346E-1,-1.240602493E0,1.432215408E0
1.721478370E1,6.855776906E-2,-7.999511957E-1,-1.275804520E0,1.507414759E0
1.722280982E1,9.319529682E-2,-8.674504757E-1,-1.321095467E0,1.583176845E0
1.723077491E1,1.192980260E-2,-6.411961317E-1,-1.334958076E0,1.481009070E0
1.723880103E1,-7.006722689E-2,-5.348054171E-1,-1.234879494E0,1.347536127E0
1.724676612E1,-1.054032519E-1,-4.963289499E-1,-1.110275269E0,1.220722509E0
1.725476172E1,-4.631780088E-2,-4.691559076E-1,-1.090545654E0,1.188083511E0
1.726272681E1,2.950027213E-2,-4.505355358E-1,-1.229940414E0,1.310193100E0
1.727072242E1,1.104172766E-1,-4.445371628E-1,-1.442882538E0,1.513841234E0
1.727874854E1,1.570656300E-1,-3.994028568E-1,-1.682076454E0,1.735964704E0
1.728671363E1,2.157801390E-1,-3.303647041E-1,-1.905723095E0,1.946145529E0
1.729470923E1,2.394931614E-1,-2.686340809E-1,-1.952893257E0,1.985777761E0
1.730273536E1,2.779270113E-1,-2.309712172E-1,-1.859530449E0,1.894319038E0
1.731073096E1,3.398501575E-1,-2.890954018E-1,-1.762139320E0,1.817748405E0
1.731869605E1,3.671379685E-1,-4.981092215E-1,-1.423693657E0,1.552355215E0
1.732669166E1,4.065048695E-1,-7.389591932E-1,-1.138564110E0,1.416910417E0
1.733468726E1,2.703499794E-1,-1.016544580E0,-8.109560013E-1,1.328194877E0
1.734271338E1,8.016249537E-2,-1.206572175E0,-3.977422714E-1,1.272965574E0
1.735070899E1,-1.611685753E-1,-1.353482604E0,2.233915329E-1,1.381229252E0
1.735870459E1,-3.690248132E-1,-1.446376681E0,7.557191849E-1,1.673109770E0
1.736670020E1,-5.617318749E-1,-1.484913111E0,1.053509712E0,1.905358853E0
1.737469580E1,-7.064356804E-1,-1.504301667E0,1.128985405E0,2.009124914E0
1.738266089E1,-7.643260956E-1,-1.483524799E0,8.433685303E-1,1.869842423E0
1.739065650E1,-6.837940812E-1,-1.340777516E0,2.061996460E-1,1.519136922E0
1.739868262E1,-5.557718873E-1,-1.100741625E0,-4.547424316E-1,1.314269833E0
1.740667823E1,-4.159634411E-1,-8.726218343E-1,-9.329175949E-1,1.343439500E0
1.741467383E1,-3.170738220E-1,-7.080981731E-1,-1.227235794E0,1.451911335E0
1.742263892E1,-2.636896670E-1,-6.065749526E-1,-1.287898064E0,1.447807596E0
1.743060401E1,-2.068477124E-1,-5.124586821E-1,-1.253092766E0,1.369540564E0
1.743856910E1,-1.537184119E-1,-4.503955841E-1,-1.163414001E0,1.256987538E0
1.744656470E1,-1.851018071E-1,-3.709336519E-1,-1.088189125E0,1.164478435E0
1.745456031E1,-2.183042020E-1,-2.660901546E-1,-1.055930138E0,1.110607559E0
1.746255591E1,-2.266806513E-1,-1.667112112E-1,-1.055092812E0,1.091969591E0
1.747052100E1,-2.817472816E-1,-1.092504263E-1,-1.114948273E0,1.155173942E0
1.747854712E1,-2.285228372E-1,-6.916069984E-2,-1.178839684E0,1.202775494E0
1.748654273E1,-1.466958523E-1,-4.705333710E-2,-1.217225075E0,1.226935439E0
1.749453833E1,-8.176378906E-2,-1.555049419E-2,-1.221870422E0,1.224701786E0
1.750253394E1,-3.129687905E-2,-9.222745895E-3,-1.151737213E0,1.152199272E0
1.751052954E1,-9.599342942E-3,-9.885430336E-3,-9.885988235E-1,9.886948483E-1
1.751855567E1,4.615098238E-3,-1.826083660E-2,-7.538881302E-1,7.541233786E-1
1.752652076E1,2.924114466E-3,-2.316188812E-2,-5.360546112E-1,5.365627360E-1
1.753451636E1,2.767791599E-2,-7.221221924E-3,-3.563957214E-1,3.575417785E-1
1.754254249E1,6.583213806E-2,1.449978352E-2,-2.411718369E-1,2.504155926E-1
1.755053809E1,9.902410954E-2,1.963126659E-2,-2.094144821E-1,2.324770660E-1
1.755853370E1,1.488471031E-1,3.936910629E-2,-2.515640259E-1,2.949404105E-1
1.756649878E1,2.135050595E-1,9.353733063E-2,-3.581371307E-1,4.273123530E-1
1.757452491E1,2.613610625E-1,1.827830076E-1,-4.044065475E-1,5.150377545E-1
1.758252051E1,2.901834846E-1,2.668263912E-1,-4.308376312E-1,5.839724670E-1
1.759051612E1,2.786492407E-1,3.309892416E-1,-4.155359268E-1,5.998911434E-1
1.759848121E1,2.881931961E-1,3.416013718E-1,-3.153591156E-1,5.469901162E-1
1.760647681E1,3.025990725E-1,2.824261189E-1,-2.455778122E-1,4.812890744E-1
1.761447242E1,3.206214905E-1,2.242652178E-1,-2.018718719E-1,4.402786399E-1
1.762246802E1,3.887753189E-1,1.861304045E-1,-1.406841278E-1,4.534123949E-1
1.763046363E1,4.344858527E-1,1.419847012E-1,-9.368705750E-2,4.665992674E-1
1.763845923E1,4.718171060E-1,1.274077892E-1,-3.450107574E-2,4.899331082E-1
1.764645484E1,4.598124325E-1,1.518075466E-1,5.605030060E-2,4.874573217E-1
1.765445044E1,4.131522477E-1,1.979058981E-1,1.133975983E-1,4.719327702E-1
1.766247657E1,3.631367087E-1,2.274647951E-1,1.279573441E-1,4.471930055E-1
1.767047217E1,3.242808580E-1,2.497140169E-1,1.189346313E-1,4.262166253E-1
1.767846778E1,3.451177776E-1,2.817295790E-1,6.474304199E-2,4.501882912E-1
1.768646338E1,3.187921643E-1,3.192325830E-1,-1.792335510E-2,4.515076221E-1
1.769445899E1,3.219844997E-1,3.819624186E-1,-1.267528534E-1,5.153984799E-1
1.770242408E1,2.925281525E-1,4.698697329E-1,-2.114591599E-1,5.925076051E-1
1.771038916E1,2.780468762E-1,5.331975222E-1,-2.338094711E-1,6.451949564E-1
1.771835425E1,2.850905657E-1,5.529632568E-1,-2.081909180E-1,6.560399777E-1
1.772634986E1,3.035777509E-1,5.394055843E-1,-1.179418564E-1,6.301016718E-1
1.773428443E1,3.237890899E-1,4.997098446E-1,2.496719360E-2,5.959636434E-1
1.774231055E1,3.428724408E-1,4.074777365E-1,2.325201035E-1,5.810896789E-1
1.775030616E1,3.407548070E-1,3.241547346E-1,4.446134567E-1,6.472026393E-1
1.775830176E1,3.561748266E-1,2.373083830E-1,6.110353470E-1,7.460160662E-1
1.776629737E1,3.961533308E-1,1.653592587E-1,7.031612396E-1,8.238427489E-1
1.777429297E1,3.603268564E-1,1.277192831E-1,7.432785034E-1,8.358292842E-1
1.778225806E1,3.603268564E-1,9.898889065E-2,8.534116745E-1,9.316360502E-1
1.779025367E1,3.674597442E-1,5.136168003E-2,9.150772095E-1,9.874365727E-1
1.779824927E1,3.720086217E-1,1.893353462E-2,8.258056641E-1,9.059270877E-1
1.780621436E1,3.798139691E-1,2.467298508E-2,5.645608902E-1,6.808791421E-1
1.781424048E1,4.310004413E-1,2.750694752E-1,1.839370728E-1,5.433759687E-1
1.782223609E1,5.215899944E-1,7.091643810E-1,-4.427633286E-1,9.853981970E-1
1.783020118E1,4.858427048E-1,9.112130404E-1,-8.798980713E-1,1.356677174E0
1.783819678E1,3.422040343E-1,8.000041246E-1,-1.024921417E0,1.344460528E0
1.784619239E1,3.516457379E-1,6.194938421E-1,-1.000713348E0,1.228354408E0
1.785415748E1,4.949322045E-1,4.393223524E-1,-7.482995987E-1,9.989566086E-1
1.786212256E1,5.396460295E-1,1.342023611E-1,-2.313909531E-1,6.023038137E-1
1.787008765E1,3.474533856E-1,-3.147571087E-1,4.755039215E-1,6.677573451E-1
1.787802222E1,-2.393993735E-2,-7.503531575E-1,1.037383080E0,1.280533731E0
1.788601783E1,-1.766882837E-1,-1.002688289E0,1.525452614E0,1.834014240E0
1.789401343E1,-1.048622429E-1,-1.318722963E0,2.411307335E0,2.750350779E0
1.790194800E1,5.807177722E-2,-1.584218621E0,3.241423607E0,3.608316501E0
1.790991309E1,2.496346086E-1,-1.760033250E0,3.287265778E0,3.737131356E0
1.791787818E1,3.249209523E-1,-1.838490248E0,3.530682564E0,3.993912791E0
1.792587378E1,3.354412317E-1,-1.820472956E0,3.188827515E0,3.687175548E0
1.793386939E1,2.838119268E-1,-1.659785151E0,2.949039459E0,3.395919565E0
1.794186500E1,1.914844811E-1,-1.488961220E0,2.289496422E0,2.737784814E0
1.794986060E1,1.069984213E-1,-1.359677196E0,1.492613792E0,2.021896800E0
1.795788672E1,2.625516802E-2,-1.247232676E0,7.495231628E-1,1.455356881E0
1.796585181E1,1.213886142E-1,-1.084624410E0,1.437034607E-1,1.100816057E0
1.797387793E1,2.103613019E-1,-9.195087552E-1,-3.491640091E-1,1.005814960E0
1.798187354E1,1.903669834E-1,-7.509289384E-1,-8.393430710E-1,1.142204294E0
1.798983863E1,9.391769767E-2,-6.377969384E-1,-1.310198784E0,1.460214478E0
1.799786475E1,-5.226937681E-2,-5.641638041E-1,-1.662201881E0,1.756111608E0
1.800586036E1,-1.998547912E-1,-5.235860348E-1,-1.940376759E0,2.019689639E0
1.801385596E1,-3.152699769E-1,-5.145218372E-1,-2.177708149E0,2.259765621E0
1.802185157E1,-3.531290293E-1,-5.121790171E-1,-2.374337673E0,2.454487084E0
1.802984717E1,-3.989301026E-1,-4.916924238E-1,-2.440169811E0,2.520979051E0
1.803781226E1,-4.388821125E-1,-5.218755007E-1,-2.386374474E0,2.481885307E0
1.804580787E1,-5.033279657E-1,-5.523672104E-1,-2.338096142E0,2.454616496E0
1.805377295E1,-6.244397163E-1,-5.854483843E-1,-2.261859894E0,2.418405456E0
1.806179908E1,-7.378998399E-1,-6.408697367E-1,-2.138427258E0,2.351187217E0
1.806978441E1,-8.135342598E-1,-7.498410940E-1,-1.986949444E0,2.274218053E0
1.807779029E1,-8.853155971E-1,-8.333538771E-1,-1.807435036E0,2.178321326E0
1.808581641E1,-8.334729671E-1,-9.704284668E-1,-1.556784630E0,2.014940937E0
1.809381202E1,-7.508400679E-1,-1.170561314E0,-1.225429535E0,1.853551224E0
1.810177710E1,-6.125137806E-1,-1.354671359E0,-9.067411423E-1,1.741403779E0
1.810974219E1,-4.709025323E-1,-1.511078596E0,-6.102266312E-1,1.696314906E0
1.811770728E1,-3.582626879E-1,-1.642876983E0,-1.872987747E-1,1.691885860E0
1.812570289E1,-2.578615248E-1,-1.691034675E0,3.215093613E-1,1.740534144E0
1.813363746E1,-1.846971214E-1,-1.700616717E0,7.321863174E-1,1.860727559E0
1.814166358E1,-1.534724385E-1,-1.591156006E0,1.030530930E0,1.901926713E0
1.814965918E1,-4.454253986E-2,-1.438048363E0,1.219517708E0,1.886051582E0
1.815765479E1,1.599055231E-1,-1.336465955E0,1.129423141E0,1.757073606E0
1.816565040E1,2.765029669E-1,-1.185705543E0,6.739969254E-1,1.391626164E0
1.817364600E1,3.115458786E-1,-9.794688821E-1,1.815986633E-2,1.027983417E0
1.818164161E1,2.872000933E-1,-7.685530782E-1,-5.104064941E-1,9.662673113E-1
1.818963721E1,2.223511785E-1,-5.882766247E-1,-8.272275925E-1,1.039141436E0
1.819763282E1,1.933951229E-1,-4.236348867E-1,-8.601770401E-1,9.781476019E-1
1.820562842E1,1.279957145E-1,-3.119742870E-1,-1.127391815E0,1.176742607E0
1.821362403E1,1.016594917E-1,-2.162061930E-1,-1.306956291E0,1.328613758E0
1.822158912E1,1.465186775E-1,-1.141810417E-1,-1.421761513E0,1.433844773E0
1.822955420E1,1.773221046E-1,-4.592013359E-2,-1.395705223E0,1.407673562E0
1.823748877E1,1.293611377E-1,2.398967743E-2,-1.346020699E0,1.352435407E0
1.824548438E1,3.345467150E-2,1.050225496E-1,-1.337320328E0,1.341854914E0
1.825347999E1,-1.024728715E-1,1.845663786E-1,-1.321583748E0,1.338338164E0
1.826144507E1,-2.020079792E-1,2.264106274E-1,-1.303544044E0,1.338393093E0
1.826944068E1,-2.707001567E-1,2.785404921E-1,-1.295175552E0,1.352162376E0
1.827737525E1,-2.808251381E-1,3.410687447E-1,-1.260570526E0,1.335750238E0
1.828537085E1,-2.761734724E-1,4.091136456E-1,-1.168583870E0,1.268555881E0
1.829336646E1,-2.617747188E-1,4.609453678E-1,-1.026369095E0,1.155175378E0
1.830130103E1,-2.445590347E-1,4.771311283E-1,-8.458557129E-1,1.001466486E0
1.830926612E1,-2.393578589E-1,4.614087343E-1,-6.722078323E-1,8.497373562E-1
1.831720069E1,-2.585114837E-1,4.254957438E-1,-5.309505463E-1,7.278621420E-1
1.832519629E1,-2.776551247E-1,3.805063963E-1,-4.573764801E-1,6.565597691E-1
1.833319190E1,-2.464406788E-1,3.418638706E-1,-4.145069122E-1,5.911174964E-1
1.834115699E1,-2.141105086E-1,2.980748415E-1,-3.535470963E-1,5.095953986E-1
1.834912208E1,-2.302240878E-1,2.822821140E-1,-3.034706116E-1,4.741104667E-1
1.835708716E1,-2.389852405E-1,2.584881783E-1,-2.817573547E-1,4.509071860E-1
1.836508277E1,-2.511321604E-1,2.711908817E-1,-2.690744400E-1,4.571792981E-1
1.837304786E1,-2.282873094E-1,2.828711271E-1,-2.801561356E-1,4.589320543E-1
1.838107398E1,-1.948314756E-1,2.916581631E-1,-2.863588333E-1,4.527970510E-1
1.838903907E1,-1.605409682E-1,2.860715389E-1,-2.542514801E-1,4.150351105E-1
1.839706519E1,-1.233951375E-1,2.664000988E-1,-1.599397659E-1,3.343293306E-1
1.840506080E1,-8.871533722E-2,2.586253881E-1,-7.039928436E-2,2.823359022E-1
1.841305640E1,-1.610831916E-2,2.125774622E-1,5.744743347E-2,2.207914468E-1
1.842105201E1,6.073222682E-2,1.763200760E-1,1.397695541E-1,2.330508546E-1
1.842904761E1,1.723668724E-1,1.712691784E-1,2.723588943E-1,3.649970377E-1
1.843704322E1,2.231534421E-1,2.013970613E-1,3.811397552E-1,4.854129665E-1
1.844503882E1,2.158765942E-1,1.826683283E-1,4.398241043E-1,5.228916377E-1
1.845303443E1,2.042072862E-1,1.755672693E-1,3.836536407E-1,4.687372376E-1
1.846099952E1,1.894962639E-1,1.788232327E-1,3.158130646E-1,4.094196799E-1
1.846899512E1,2.110265046E-1,1.908687353E-1,2.481231689E-1,3.775290277E-1
1.847702124E1,2.189639211E-1,1.860401630E-1,1.589202881E-1,3.283470709E-1
1.848498633E1,1.901978403E-1,1.412544250E-1,4.803848267E-2,2.417348276E-1
1.849295142E1,1.605780423E-1,1.029801369E-1,-2.484512329E-2,1.923733256E-1
1.850097687E1,1.659798026E-1,1.669466496E-2,2.156352997E-2,1.682052096E-1
1.850894263E1,1.677463502E-1,-8.646845818E-2,6.755542755E-2,2.004479185E-1
1.851696875E1,2.082192451E-1,-1.873342991E-1,1.729764938E-1,3.291963868E-1
1.852493384E1,2.560474575E-1,-2.768545151E-1,2.972249985E-1,4.801577061E-1
1.853295996E1,2.555886805E-1,-3.107734919E-1,3.926467896E-1,5.622074690E-1
1.854095557E1,2.844602466E-1,-3.307259083E-1,4.570150375E-1,6.317911069E-1
1.854895118E1,2.687751651E-1,-3.970872164E-1,6.292886734E-1,7.911526915E-1
1.855691626E1,3.826982677E-1,-1.212399006E-1,4.931917191E-1,6.359207099E-1
1.856491187E1,5.276637673E-1,4.359892607E-1,-1.905279160E-1,7.105044501E-1
1.857290748E1,6.068938971E-1,8.298934698E-1,-7.899436951E-1,1.296554825E0
1.858090308E1,5.947045684E-1,9.275007248E-1,-1.132863998E0,1.580288568E0
1.858889869E1,7.294035554E-1,7.215882540E-1,-1.416913986E0,1.749389722E0
1.859692481E1,1.040576816E0,3.888951540E-1,-1.254436493E0,1.675604507E0
1.860488990E1,1.281720757E0,-1.050957441E-1,-4.047927856E-1,1.348224913E0
1.861282447E1,9.594330192E-1,-5.248657465E-1,5.626354218E-1,1.229859499E0
1.862075904E1,8.587850332E-1,-9.702243805E-1,1.914932251E0,2.312101340E0
1.862875464E1,5.533125401E-1,-1.403002501E0,3.339801788E0,3.664539094E0
1.863671973E1,3.163677454E-1,-1.775064826E0,4.237328529E0,4.604986075E0
1.864471534E1,5.986675620E-2,-2.022860289E0,4.430699348E0,4.871000358E0
1.865271094E1,-1.099016815E-1,-2.145518064E0,4.417899132E0,4.912551158E0
1.866070655E1,-2.009526789E-1,-2.188595295E0,3.964074135E0,4.532572679E0
1.866870215E1,-4.260025024E-1,-2.109784842E0,3.238915443E0,3.888861461E0
1.867669776E1,-6.833981276E-1,-1.898024678E0,2.306523323E0,3.064242242E0
1.868469336E1,-8.324680924E-1,-1.602482796E0,1.422689438E0,2.298912672E0
1.869268897E1,-7.537238598E-1,-1.197752595E0,4.121942520E-1,1.473979320E0
1.870068458E1,-6.656632423E-1,-9.195304513E-1,-5.384216309E-1,1.256400277E0
1.870868018E1,-6.183673739E-1,-7.611117363E-1,-1.374330521E0,1.688328660E0
1.871667579E1,-4.205122292E-1,-6.585657597E-1,-1.913820267E0,2.067183448E0
1.872467139E1,-2.655363083E-1,-5.403513908E-1,-2.293300152E0,2.371015551E0
1.873260596E1,-9.263019264E-2,-3.675706387E-1,-2.560794353E0,2.588697790E0
1.874060799E1,5.457456410E-2,-2.165961266E-1,-2.752803802E0,2.761851017E0
1.874859717E1,7.861614972E-2,-1.135712862E-1,-2.719687939E0,2.723193240E0
1.875660787E1,7.094243169E-2,-6.638705730E-2,-2.494931698E0,2.496822830E0
1.876458838E1,1.730549335E-1,-1.306205988E-1,-2.162286282E0,2.173129475E0
1.877261451E1,3.266074061E-1,-3.074606657E-1,-1.862763405E0,1.916009384E0
1.878061011E1,4.840903878E-1,-5.068017244E-1,-1.668427467E0,1.809652371E0
1.878859883E1,6.384931803E-1,-6.705907583E-1,-1.658344746E0,1.899334831E0
1.879660132E1,6.942319274E-1,-8.186150789E-1,-1.648468971E0,1.967114274E0
1.880459693E1,7.098474503E-1,-9.708776474E-1,-1.636701584E0,2.031078256E0
1.881259253E1,6.360620260E-1,-1.166241884E0,-1.654535294E0,2.121834600E0
1.882058814E1,5.885447264E-1,-1.275984049E0,-1.699937344E0,2.205517436E0
1.882858374E1,7.195250392E-1,-1.398145914E0,-1.195894241E0,1.975523049E0
1.883660987E1,6.869255304E-1,-1.634488821E0,-3.384761810E-1,1.804989339E0
1.884457496E1,6.262642145E-1,-1.833874226E0,4.537076950E-1,1.990264358E0
